popularity,original_title,runtime,genres,release_year,budget_adj,revenue_adj,profit
0,The Neverending Story II: The Next Chapter,89,Drama|Family|Fantasy|Adventure,1990,53404753,27175788,-26228965
0,Another 48 Hrs.,95,Thriller|Action|Comedy|Crime|Drama,1990,63418144,256207591,192789447
0,Lionheart,105,Action|Thriller,1990,10013391,40184066,30170675
0,Death Warrant,93,Action|Crime|Drama|Mystery|Thriller,1990,6675594,28126759,21451165
0,Wild at Heart,124,Comedy|Crime|Thriller,1990,15854536,24299574,8445038
0,Flatliners,115,Drama|Horror|Science Fiction|Thriller,1990,43391362,102619344,59227982
0,Jacob's Ladder,113,Drama|Mystery|Horror,1990,41722463,43333190,1610727
0,Cry-Baby,85,Music|Comedy,1990,18357883,13795687,-4562196
0,Mo' Better Blues,129,Drama|Romance,1990,16688985,26958707,10269722
0,Dark Angel,91,Action|Thriller|Science Fiction|Crime|Horror,1990,11682289,15402933,3720644
0,Dick Tracy,103,Adventure|Action|Comedy|Thriller|Crime,1990,78438231,173129408,94691177
0,Darkman,96,Action|Science Fiction|Crime,1990,26702376,81573260,54870884
0,Night of the Living Dead,88,Horror,1990,7009373,9738435,2729062
0,The Bonfire of the Vanities,125,Comedy|Drama,1990,78438231,26187007,-52251224
0,Marked for Death,94,Action|Thriller,1990,20026782,76843431,56816649
0,Kindergarten Cop,111,Comedy,1990,25033478,337046890,312013412
0,King of New York,103,Thriller|Crime,1990,1668898,4263161,2594263
0,Graveyard Shift,89,Drama|Horror,1990,17523434,19330669,1807235
0,The Sheltering Sky,138,Adventure|Drama|Romance,1990,41722463,3463104,-38259359
0,Hardware,93,Horror|Science Fiction|Thriller,1990,2503347,9561041,7057694
0,Tales from the Darkside: The Movie,93,Fantasy|Horror|Comedy,1990,5,26,21
0,Hard to Kill,96,Action|Thriller,1990,16688985,79122479,62433494
0,The Rescuers Down Under,77,Adventure|Animation|Crime|Family|Fantasy,1990,63302990,46614774,-16688216
0,Frankenhooker,85,Comedy|Horror|Science Fiction,1990,4172246,342237,-3830009
0,Nightbreed,102,Action|Drama|Fantasy|Horror,1990,18357883,14790369,-3567514
0,The Two Jakes,138,Crime|Drama|Mystery,1990,31709072,16688985,-15020087
0,The Adventures of Ford Fairlane,104,Action|Comedy|Thriller|Crime|Mystery,1990,81776028,34084564,-47691464
0,Mr. Destiny,110,Fantasy|Comedy|Science Fiction|Romance,1990,33377970,25666412,-7711558
0,Postcards from the Edge,101,Comedy|Drama,1990,36715767,65206541,28490774
0,Paris is Burning,71,Documentary,1990,834449,6307802,5473353
0,Home Alone,103,Comedy|Family,1990,30040173,795538358,765498185
0,Mermaids,110,Comedy|Drama|Romance,1990,51735854,59111379,7375525
0,House Party,100,Comedy|Drama,1990,4172246,44035556,39863310
2,One Hundred and One Dalmatians,79,Adventure|Animation|Comedy|Family,1961,29179444,1574814740,1545635296
1,Breakfast at Tiffany's,110,Comedy|Drama|Romance,1961,18237153,69301181,51064028
0,West Side Story,152,Music|Crime|Drama,1961,43769167,318470457,274701290
0,The Guns of Navarone,158,Action|Adventure|Drama|War,1961,43769167,210821488,167052321
0,Judgment at Nuremberg,186,Drama|History,1961,21884583,72948612,51064029
0,King of Kings,168,Drama,1961,36744215,105654042,68909827
0,The Pit and the Pendulum,80,Horror,1961,1458972,14589722,13130750
0,One-Eyed Jacks,141,Western|Action,1961,43769167,31367903,-12401264
0,"One, Two, Three",115,Comedy|Family,1961,21884583,29179444,7294861
0,Pocketful of Miracles,136,Comedy|Drama,1961,21155097,36474306,15319209
2,Psycho,109,Drama|Horror|Thriller,1960,5949601,235934958,229985357
1,The Magnificent Seven,128,Action|Adventure|Western,1960,14745934,36164405,21418471
1,Spartacus,197,Action|Drama|History,1960,88475609,442378047,353902438
0,The Apartment,125,Comedy|Drama|Romance,1960,22118902,184324186,162205284
0,Cinderfella,91,Comedy|Romance,1960,22118902,52348068,30229166
2,Taxi Driver,113,Crime|Drama,1976,4981207,108293649,103312442
2,Rocky,119,Drama,1976,4214867,449209681,444994814
1,Carrie,98,Horror|Thriller,1976,6897056,129511393,122614337
0,The Omen,111,Horror|Thriller,1976,10728754,233438462,222709708
0,Logan's Run,120,Adventure|Action|Romance|Science Fiction,1976,34485282,95792450,61307168
0,King Kong,134,Action|Adventure|Drama|Horror|Science Fiction,1976,91960752,201602665,109641913
0,All the President's Men,138,Drama|History|Mystery|Thriller,1976,32569433,270517880,237948447
0,The Enforcer,96,Action|Crime|Thriller,1976,34485282,177162390,142677108
0,Family Plot,121,Comedy|Crime|Thriller,1976,7663396,30270414,22607018
0,The Outlaw Josey Wales,135,Drama|Western,1976,14177282,121847997,107670715
0,Marathon Man,125,Thriller,1976,24906037,83182409,58276372
0,Network,121,Drama,1976,14560452,90772455,76212003
0,The Pink Panther Strikes Again,103,Comedy|Mystery,1976,22990188,129638609,106648421
0,A Star Is Born,139,Drama|Music|Romance,1976,22990188,616903382,593913194
0,The Bad News Bears,102,Comedy|Family,1976,134109431,135348188,1238757
2,Groundhog Day,101,Romance|Fantasy|Drama|Comedy,1993,22038261,107031945,84993684
2,The Nightmare Before Christmas,76,Fantasy|Animation|Family,1993,27170459,114167868,86997409
2,Schindler's List,195,Drama|History|War,1993,33208339,484941026,451732687
2,Jurassic Park,127,Adventure|Science Fiction,1993,95096607,1388863312,1293766705
1,Demolition Man,115,Action|Adventure|Comedy|Science Fiction,1993,86039787,240089904,154050117
1,Mrs. Doubtfire,125,Comedy|Drama|Family,1993,37736749,666108255,628371506
1,The Fugitive,130,Adventure|Action|Thriller|Crime|Mystery,1993,66416678,556806879,490390201
1,In the Line of Fire,128,Action|Drama|Thriller|Crime|Mystery,1993,60378798,267171908,206793110
1,Philadelphia,125,Drama|Mystery,1993,39246219,311974896,272728677
1,Dazed and Confused,102,Comedy|Drama,1993,10415342,12065252,1649910
1,Last Action Hero,130,Adventure|Fantasy|Action|Comedy|Family,1993,128304946,207247944,78942998
1,A Perfect World,138,Crime|Drama|Thriller,1993,45284098,203976183,158692085
1,Robin Hood: Men in Tights,104,Comedy,1993,30189399,53948086,23758687
1,Cliffhanger,112,Action|Adventure|Thriller,1993,105662897,384915158,279252261
1,Sliver,108,Drama|Thriller,1993,60378798,175551356,115172558
1,Teenage Mutant Ninja Turtles III,96,Action|Adventure|Comedy|Family|Fantasy,1993,31,63,32
0,Cool Runnings,98,Comedy,1993,21132579,233763161,212630582
0,Sleepless in Seattle,105,Comedy|Drama|Romance,1993,31698869,343857082,312158213
0,Tombstone,130,Action|Adventure|Drama|History|Western,1993,37736749,85292698,47555949
0,For Love or Money,94,Comedy|Romance,1993,45284098,16824959,-28459139
0,Carlito's Way,144,Action|Crime|Drama|Thriller,1993,45284098,55119823,9835725
0,Hot Shots! Part Deux,86,Action|Comedy|War,1993,37736749,201895871,164159122
0,True Romance,120,Action|Thriller|Crime|Romance,1993,18868374,18538632,-329742
0,Super Mario Bros.,104,Adventure|Comedy|Family|Fantasy,1993,63397738,31464760,-31932978
0,Sister Act 2: Back in the Habit,107,Music|Comedy,1993,57359858,86521352,29161494
0,The Pelican Brief,141,Action|Mystery|Thriller,1993,67926148,294751265,226825117
0,The Three Musketeers,105,Action|Adventure|Comedy,1993,45284098,81358687,36074589
0,RoboCop 3,104,Action|Adventure|Crime|Science Fiction|Thriller,1993,33208339,16145607,-17062732
0,What's Eating Gilbert Grape,118,Romance|Drama,1993,16604169,45284098,28679929
0,Dennis the Menace,94,Family|Comedy,1993,52831448,177016697,124185249
0,Kalifornia,117,Thriller|Crime,1993,13585229,3615529,-9969700
0,A Bronx Tale,121,Drama|Crime,1993,33208339,26095562,-7112777
0,Manhattan Murder Mystery,104,Comedy|Crime|Mystery|Thriller,1993,20377844,17035256,-3342588
0,Falling Down,113,Crime|Drama|Thriller,1993,37736749,61742744,24005995
0,The Firm,154,Drama|Mystery|Thriller,1993,63397738,407931792,344534054
0,The Dark Half,122,Mystery|Horror,1993,22642049,16017227,-6624822
0,Hocus Pocus,96,Comedy|Family|Fantasy,1993,42265158,59646272,17381114
0,In the Name of the Father,133,Drama,1993,19623109,99318386,79695277
0,Body Snatchers,87,Horror|Science Fiction|Thriller,1993,19623109,647363,-18975746
0,Free Willy,112,Family|Adventure,1993,30189399,232003457,201814058
0,The Piano,121,Romance|Drama,1993,10566289,176155144,165588855
0,Geronimo: An American Legend,115,Action|Drama|Western,1993,52831448,28129908,-24701540
0,The Good Son,87,Drama|Horror|Thriller,1993,25660989,67105718,41444729
0,Hard Target,97,Action|Adventure|Crime|Thriller,1993,27170459,111987088,84816629
0,The Remains of the Day,134,Drama|Romance,1993,17358904,35076928,17718024
0,Batman: Mask of the Phantasm,76,Animation|Action|Adventure|Family,1993,9056819,8479282,-577537
0,The Age of Innocence,139,Drama|Romance,1993,51321978,48688617,-2633361
0,Alive,120,Action|Adventure|Drama|Thriller,1993,48303038,55448732,7145694
0,Jason Goes to Hell: The Final Friday,87,Horror|Thriller,1993,4528409,22,-4528387
0,National Lampoon's Loaded Weapon 1,84,Comedy,1993,12,40,28
0,Rudy,114,Drama,1993,18113639,34340989,16227350
0,Beethoven's 2nd,89,Family|Comedy,1993,22642049,178484356,155842307
0,So I Married an Axe Murderer,93,Comedy|Crime|Romance,1993,30189399,17487938,-12701461
0,The House of the Spirits,140,Romance|Drama,1993,37736749,9,-37736740
0,Indecent Proposal,117,Drama,1993,57359858,402445913,345086055
0,Menace II Society,97,Drama|Action|Crime,1993,5283144,42114211,36831067
0,Body of Evidence,99,Drama|Thriller|Romance,1993,45284098,20036092,-25248006
0,Red Rock West,98,Crime|Drama|Thriller,1993,12075759,3018939,-9056820
0,Leprechaun,92,Comedy|Horror|Thriller,1993,1358522,12916443,11557921
0,Son of the Pink Panther,93,Comedy|Foreign,1993,37736749,3680134,-34056615
0,Little Buddha,140,Drama|History,1993,52831448,7333214,-45498234
0,Killing Zoe,96,Action|Crime|Drama|Thriller,1993,2264204,632409,-1631795
0,Poetic Justice,109,Drama|Romance,1993,21132579,41534252,20401673
0,Children of the Corn II: The Final Sacrifice,92,Horror|Mystery,1993,1358522,10537588,9179066
0,The Joy Luck Club,139,Drama,1993,16604169,49602897,32998728
0,The Crush,89,Drama|Thriller,1993,9056819,20542974,11486155
0,Fire in the Sky,109,Drama|Horror|Thriller|Mystery,1993,30016643,29773289,-243354
0,Only the Strong,99,Action,1993,9056819,4956149,-4100670
0,Man's Best Friend,97,Horror|Science Fiction|Thriller,1993,9056819,19584823,10528004
0,Dragon: The Bruce Lee Story,120,Drama|Action,1993,21132579,95872087,74739508
0,Return of the Living Dead 3,97,Horror|Romance|Science Fiction,1993,3018939,81823,-2937116
0,Xi yan,109,Comedy|Drama|Romance,1993,1509469,10465848,8956379
2,The Jungle Book,78,Family|Animation|Adventure,1967,26147054,1345551059,1319404005
2,The Graduate,106,Comedy|Drama|Romance,1967,19610291,682419190,662808899
1,Casino Royale,131,Adventure|Action|Comedy,1967,78441164,272875359,194434195
1,You Only Live Twice,117,Action|Thriller|Adventure,1967,62099255,729403389,667304134
1,Bonnie and Clyde,111,Crime|Drama,1967,16341909,331413921,315072012
0,Cool Hand Luke,126,Crime|Drama,1967,19610291,106011750,86401459
0,Wait Until Dark,108,Crime|Drama|Thriller,1967,26147054,71904401,45757347
0,The Dirty Dozen,150,Action|Adventure|War,1967,163419093,296115397,132696304
0,In the Heat of the Night,109,Crime|Drama|Mystery|Thriller,1967,13073527,178976447,165902920
0,Guess Who's Coming to Dinner,108,Comedy|Drama|Romance,1967,26147054,370416614,344269560
0,Doctor Dolittle,152,Adventure|Fantasy|Comedy|Family|Music,1967,117661747,58830873,-58830874
0,Valley of the Dolls,123,Music|Drama|Romance,1967,32683818,326838187,294154369
0,A Countess from Hong Kong,120,Comedy|Romance,1967,22878673,13073527,-9805146
2,From Russia With Love,115,Action|Thriller|Adventure,1963,17800448,561773359,543972911
1,The Birds,119,Horror,1963,17800448,81195171,63394723
0,Charade,113,Comedy|Mystery|Romance|Thriller,1963,28480717,95941483,67460766
0,Cleopatra,248,Drama|History|Romance,1963,221544381,411190358,189645977
0,The Great Escape,172,Adventure|Drama|History|Thriller|War,1963,28480717,35600896,7120179
0,55 Days at Peking,154,Action|Drama|History,1963,121043049,71201793,-49841256
2,Aliens,137,Horror|Action|Thriller|Science Fiction,1986,36804018,260732097,223928079
1,Highlander,116,Adventure|Action|Fantasy,1986,31830502,11737497,-20093005
1,Platoon,120,Drama|War|Action,1986,11936438,275593594,263657156
1,Top Gun,110,Drama|Action|Romance,1986,29841096,709881085,680039989
1,Ferris Bueller's Day Off,103,Drama|Comedy,1986,11936438,139529742,127593304
1,Stand by Me,89,Crime|Drama,1986,15915251,104020093,88104842
1,The Fly,96,Horror|Science Fiction,1986,29841096,120616037,90774941
1,Nine 1/2 Weeks,117,Drama|Romance,1986,33819908,13400486,-20419422
1,The Great Mouse Detective,74,Animation,1986,27851689,163976403,136124714
1,Pirates,124,Adventure|Comedy,1986,79576256,3266257,-76309999
0,Blue Velvet,120,Crime|Drama|Mystery|Thriller,1986,11936438,17011867,5075429
0,Star Trek IV: The Voyage Home,119,Science Fiction|Adventure,1986,47745753,264591052,216845299
0,Howard the Duck,110,Fantasy|Comedy|Science Fiction,1986,73608037,75523385,1915348
0,Big Trouble in Little China,99,Adventure|Fantasy|Action|Comedy,1986,49735160,21883470,-27851690
0,The Color of Money,119,Drama,1986,27453808,104033983,76580175
0,The Name of the Rose,130,Drama|Thriller|Mystery,1986,39788128,153582174,113794046
0,Labyrinth,101,Adventure|Family|Fantasy,1986,49735160,25324978,-24410182
0,"The Karate Kid, Part II",113,Adventure|Drama|Action|Romance|Family,1986,224,228988593,228988369
0,Raw Deal,106,Action|Crime|Thriller,1986,16909954,32247201,15337247
0,Crocodile Dundee,97,Adventure|Comedy,1986,9947032,652930158,642983126
0,Heartbreak Ridge,130,Action|Comedy|Drama|War,1986,29841096,84995433,55154337
0,The Golden Child,94,Action|Adventure|Comedy,1986,49735160,158790319,109055159
0,Poltergeist II: The Other Side,91,Thriller|Horror,1986,37798721,81559028,43760307
0,The Money Pit,91,Comedy|Romance,1986,19894064,109416658,89522594
0,Little Shop of Horrors,94,Horror|Comedy|Music,1986,49735160,77086305,27351145
0,The Mission,126,Adventure|Drama|Action|History,1986,48740457,34253645,-14486812
0,Hoosiers,114,Drama|Family,1986,17904657,56911991,39007334
0,Friday the 13th Part VI: Jason Lives,86,Horror|Mystery|Thriller,1986,5968219,38737835,32769616
0,From Beyond,86,Horror|Science Fiction|Fantasy,1986,8952328,2508641,-6443687
0,Critters,82,Comedy|Horror|Science Fiction,1986,3978812,26194975,22216163
0,Sid & Nancy,112,Drama|Music|Romance,1986,7957625,5623102,-2334523
0,Hannah and Her Sisters,107,Comedy|Drama,1986,12732201,79743448,67011247
0,King Kong Lives,105,Action|Horror,1986,19894064,9372531,-10521533
0,Down and Out in Beverly Hills,103,Comedy,1986,27851689,123610225,95758536
0,Maximum Overdrive,97,Action|Drama|Horror|Science Fiction,1986,19894064,14788576,-5105488
0,A Room with a View,117,Drama|Romance,1986,5968219,41711175,35742956
0,Peggy Sue Got Married,103,Comedy|Drama|Fantasy|Romance,1986,35809315,82327289,46517974
0,The Wraith,93,Romance|Science Fiction|Horror|Action|Crime,1986,5371397,6962922,1591525
0,The Texas Chainsaw Massacre 2,101,Horror,1986,9350210,15966721,6616511
0,Invaders from Mars,100,Science Fiction,1986,23872876,9717579,-14155297
0,The Manhattan Project,118,Science Fiction|Thriller,1986,35809315,7758685,-28050630
0,At Close Range,111,Crime|Drama,1986,12931141,4669136,-8262005
0,Troll,82,Fantasy|Horror,1986,2188347,10843886,8655539
0,Armed and Dangerous,88,Action|Comedy|Crime,1986,23872876,31722147,7849271
0,Club Paradise,96,Comedy|Drama|Romance,1986,29841096,24486650,-5354446
0,SpaceCamp,107,Family|Adventure,1986,35809315,19292744,-16516571
0,Vamp,93,Comedy|Horror,1986,3779872,9531098,5751226
0,Manhunter,119,Crime|Horror|Thriller,1986,29841096,17150531,-12690565
2,Robin Hood,83,Animation|Family,1973,73667393,157434425,83767032
2,The Exorcist,122,Drama|Horror|Thriller,1973,39289276,2167324901,2128035625
1,Live and Let Die,121,Adventure|Action|Thriller,1973,34378117,794516768,760138651
1,Mean Streets,110,Drama|Crime,1973,2455579,14733478,12277899
0,Enter the Dragon,99,Crime|Thriller|Action,1973,4174485,442004362,437829877
0,Battle for the Planet of the Apes,93,Action|Science Fiction,1973,8348971,43437217,35088246
0,The Sting,129,Comedy|Crime|Drama,1973,27011377,783901253,756889876
0,American Graffiti,110,Comedy|Drama,1973,3815970,564783351,560967381
0,Papillon,151,Crime|Drama,1973,58933914,261602737,202668823
0,Sleeper,89,Science Fiction|Comedy|Romance,1973,9822319,90093891,80271572
0,Serpico,129,Crime|Drama|History,1973,14733478,146352555,131619077
0,Dillinger,107,Action|Crime|Drama,1973,4911159,9822319,4911160
1,The Aristocats,78,Animation|Comedy|Family|Adventure,1970,22465473,312692751,290227278
0,Beneath the Planet of the Apes,95,Adventure|Science Fiction|Mystery,1970,16849105,106709414,89860309
0,MASH,116,Comedy|Drama|War,1970,19657289,458295656,438638367
0,Patton,172,Drama|History|War,1970,67396420,504349877,436953457
0,Love Story,99,Drama|Romance,1970,12356010,766072642,753716632
0,Tora! Tora! Tora!,144,History|Action|Drama|Adventure|War,1970,143133147,165954086,22820939
0,Airport,137,Action|Drama|Thriller,1970,56163683,564384086,508220403
0,Zabriskie Point,110,Drama|Romance,1970,39314578,5054731,-34259847
0,Little Big Man,139,Action|Comedy|Drama|Western,1970,84245525,177250068,93004543
0,The Ballad of Cable Hogue,121,Action|Comedy|Western,1970,20875737,19657289,-1218448
0,The Private Life of Sherlock Holmes,125,Adventure|Comedy|Crime|Mystery|Romance,1970,56163683,8424552,-47739131
1,Thunderball,130,Adventure|Action|Thriller,1965,76126200,977153544,901027344
1,The Sound of Music,174,Drama|Family|Music|Romance,1965,56748622,1129534862,1072786240
1,Doctor Zhivago,197,Drama|Romance|War,1965,96887891,773178594,676290703
0,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,138,Action|Adventure|Comedy,1965,38755156,207270882,168515726
0,The Greatest Story Ever Told,199,Drama|History,1965,138411273,83046764,-55364509
1,On Her Majesty's Secret Service,142,Adventure|Action|Thriller,1969,41609849,487278044,445668195
1,Butch Cassidy and the Sundance Kid,110,History|Drama|Western|Crime,1969,35665585,608151066,572485481
0,Midnight Cowboy,113,Drama,1969,21399351,266214187,244814836
0,The Wild Bunch,145,Adventure|Western,1969,37116502,3796250,-33320252
1,Grease,110,Music,1978,20056204,607749015,587692811
1,Jaws 2,116,Horror|Thriller,1978,66854013,628040000,561185987
1,Dawn of the Dead,127,Horror,1978,2172755,183848538,181675783
1,Superman,143,Adventure|Fantasy|Action|Science Fiction,1978,183848538,1003538977,819690439
1,Halloween,91,Horror|Thriller,1978,1002810,233989048,232986238
1,Animal House,109,Comedy,1978,9025291,471320798,462295507
